timestamp,co2,elec,rh,temp,wifi,hours
7/11/2019 5:50,-21,6830.7,68.5,26.2,1,1
7/11/2019 6:00,-19,6571.3,68,26.2,2,1
7/11/2019 6:10,-14,6595.1,67.5,26.1,1,1
7/11/2019 6:20,-12,6521.5,66.4,26.1,1,1
7/11/2019 6:30,-16,6246.3,64,26.2,1,1
7/11/2019 6:40,-11,6082.5,62.2,26.1,1,1
7/11/2019 6:50,-15,5793.9,61.7,26.1,1,1
7/11/2019 7:00,-13,5803,61.6,26.1,2,1
7/11/2019 7:10,-14,6340.6,61.6,26.1,3,1
7/11/2019 7:20,-11,5048,64.3,26,3,1
7/11/2019 7:30,-6,5677.8,67.3,25.9,3,1
7/11/2019 7:40,-8,5652,65.4,25.9,4,1
7/11/2019 7:50,-12,6266.5,62.8,25.9,5,1
7/11/2019 8:00,-6,7124.7,63.8,25.9,6,1
7/11/2019 8:10,-5,8008.4,64.1,25.9,8,1
7/11/2019 8:20,7,7699,62,25.9,10,0
7/11/2019 8:30,3,8130,65.9,25.9,13,0
7/11/2019 8:40,-452,8276.6,,,14,0
7/11/2019 8:50,-448,9020.1,,,16,0
7/11/2019 9:00,13,10020.3,68.6,25.8,18,0
7/11/2019 9:10,17,11213.9,68.5,25.8,19,0
7/11/2019 9:20,24,12531.9,67.9,25.8,22,0
7/11/2019 9:30,25,13874.8,67.3,25.8,21,0
7/11/2019 9:40,29,11644.1,66,25.8,18,0
7/11/2019 9:50,35,14597.3,62.9,25.8,17,0
7/11/2019 10:00,62,14447,61.3,25.8,21,0
7/11/2019 10:10,59,16114.9,60.8,25.8,16,0
7/11/2019 10:20,66,16020.2,60.5,25.8,17,0
7/11/2019 10:30,90,15811,60.2,25.8,25,0
7/11/2019 10:40,95,15370.5,60.1,26.3,25,0
7/11/2019 10:50,103,16120.5,60.1,26,24,0
7/11/2019 11:00,113,16525.2,60.8,26.1,29,0
7/11/2019 11:10,133,19472.2,61.1,26.2,19,0
7/11/2019 11:20,185,19533,61.1,26.9,7,0
7/11/2019 11:30,172,17665.5,61.4,26.7,14,0
7/11/2019 11:40,198,19933.1,61.9,26.8,18,0
7/11/2019 11:50,229,21164.4,62.7,26.8,17,0
7/11/2019 12:00,235,18776,63.2,26.9,14,0
7/11/2019 12:10,261,22465.5,63.3,26.6,9,0
7/11/2019 12:20,309,23303,64.7,26.6,12,0
7/11/2019 12:30,414,22279.5,64.6,26.7,17,0
7/11/2019 12:40,346,20833,68.3,26.5,18,0
7/11/2019 12:50,398,19240.1,70.4,26.2,23,0
7/11/2019 13:00,506,20170,70.1,26.3,28,0
7/11/2019 13:10,605,19629.6,68.3,26.3,28,0
7/11/2019 13:20,634,20708.1,68.3,26.4,23,0
7/11/2019 13:30,636,23012,68.4,26.7,25,0
7/11/2019 13:40,467,20737.3,67.3,26.4,32,0
7/11/2019 13:50,550,20737.4,68.8,26.4,30,0
7/11/2019 14:00,617,18321.6,67.8,26.4,26,0
7/11/2019 14:10,509,18720.9,66.2,26.5,36,0
7/11/2019 14:20,492,19431.8,67.3,26.5,32,0
7/11/2019 14:30,491,20190.7,65.2,26.6,35,0
7/11/2019 14:40,576,18382.7,67.6,26.6,34,0
7/11/2019 14:50,638,18254.4,65.9,26.4,33,0
7/11/2019 15:00,524,17051.8,63.9,26.2,34,0
7/11/2019 15:10,549,16826.9,62.4,26.1,31,0
7/11/2019 15:20,653,17888.9,63.3,26.6,29,0
7/11/2019 15:30,645,19776.3,63.8,26.3,29,0
7/11/2019 15:40,634,18293.7,64.9,26.4,27,0
7/11/2019 15:50,636,14545.5,64.1,26.6,28,0
7/11/2019 16:00,670,15505,64.2,26.6,24,0
7/11/2019 16:10,584,15366.4,64.1,26,22,0
7/11/2019 16:20,842,13283.8,64.4,26.1,22,0
7/11/2019 16:30,1083,14032.4,64.4,26.3,21,0
7/11/2019 16:40,1349,14032.6,64,26.4,21,0
7/11/2019 16:50,1436,12659.4,63.4,26.5,20,0
7/11/2019 17:00,1585,10634.8,63.4,26,19,1
7/11/2019 17:10,1725,11030.4,68.4,26.1,18,1
7/11/2019 17:20,1807,9890.8,72.1,26.3,17,1
7/11/2019 17:30,1980,8311.3,72.2,26.3,15,1
7/11/2019 17:40,2072,7566,70.1,26.5,11,1
7/11/2019 17:50,1214,7424.9,68.5,26.5,11,1
7/11/2019 18:00,1260,7707.5,66.3,26.6,10,1
7/11/2019 18:10,1323,7027.2,62.8,26.5,9,1
7/11/2019 18:20,1374,5986.1,68,26.8,8,1
7/11/2019 18:30,1457,6468.3,66,26.6,6,1
7/11/2019 18:40,1372,5263.2,63.1,26.6,5,1
7/11/2019 18:50,1149,5852.3,64.3,26.8,4,1
7/11/2019 19:00,938,4927,62.3,26.4,3,1
7/11/2019 19:10,879,5869,62,26.8,3,1
7/11/2019 19:20,817,4958.4,65.8,27,2,1
7/11/2019 19:30,746,5380.6,65.5,27.3,0,1
7/11/2019 19:40,718,6239.1,64,27.4,0,1
7/11/2019 19:50,706,5906.4,63.3,27.6,0,1
7/11/2019 20:00,721,6178.5,62.5,27.7,0,1
7/11/2019 20:10,695,6556.7,65.8,28,0,1
7/11/2019 20:20,663,7113.7,71.1,28.1,0,1
7/11/2019 20:30,605,6922.3,72.4,28.2,0,1
7/11/2019 20:40,556,6882.9,70.7,28.4,0,1
7/11/2019 20:50,541,6905.9,68.8,28.6,1,1
7/11/2019 21:00,533,7068.2,66,28.8,1,1
7/11/2019 21:10,262,6352.3,64.6,29.1,1,1
7/11/2019 21:20,194,6433.1,68.2,29.2,1,1
7/11/2019 21:30,184,6467,69.3,29.5,1,1
7/11/2019 21:40,163,6814.4,67,29.7,1,1
7/11/2019 21:50,153,6375,63.5,29.9,1,1
7/11/2019 22:00,134,6317.8,63.3,30.1,1,1
7/11/2019 22:10,123,6458,62.8,30.5,1,1
7/11/2019 22:20,103,6515,62.8,32.1,1,1
7/11/2019 22:30,102,6479.7,67.6,31.1,1,1
7/11/2019 22:40,90,6449.4,67.6,30.5,1,1
7/11/2019 22:50,83,6780.6,65.2,30.2,1,1
7/11/2019 23:00,75,7413.9,67.2,29.8,1,1
7/11/2019 23:10,64,6865.4,62.6,29.6,1,1
7/11/2019 23:20,53,6882.8,62.1,29.3,1,1
7/11/2019 23:30,52,6822,62.4,29.1,1,1
7/11/2019 23:40,44,6452.4,61.5,28.8,1,1
7/11/2019 23:50,35,6425.2,66.1,28.5,1,1
7/12/2019,28,6410.1,63.2,28.3,1,1
7/12/2019 0:10,20,6871.6,64.1,28.1,1,1
7/12/2019 0:20,17,6644.7,64.5,27.9,1,1
7/12/2019 0:30,10,6588.1,64,27.8,1,1
7/12/2019 0:40,8,6493.4,65.8,26.6,0,1
7/12/2019 0:50,8,6614.7,67.6,27.1,0,1
7/12/2019 1:00,7,7263,64.5,27,0,1
7/12/2019 1:10,1,6842.4,69,26.9,0,1
7/12/2019 1:20,-1,6847.8,68.9,26.9,0,1
7/12/2019 1:30,1,6951.2,65.8,26.8,0,1
7/12/2019 1:40,-3,7103.2,63.2,26.6,0,1
7/12/2019 1:50,-6,6633.1,61.6,26.6,0,1
7/12/2019 2:00,-5,6593.1,60.6,26.5,0,1
7/12/2019 2:10,-9,6593.8,60,26.4,0,1
7/12/2019 2:20,-7,6761,59.7,26.2,0,1
7/12/2019 2:30,-1,6627.8,60.5,26.2,0,1
7/12/2019 2:40,-9,6688.5,60.8,26.1,1,1
7/12/2019 2:50,-7,6561.2,60.8,26,1,1
7/12/2019 3:00,-10,6498.9,61.5,25.9,1,1
7/12/2019 3:10,-13,6542.7,62.3,25.9,1,1
7/12/2019 3:20,-11,6827.1,62.5,25.9,1,1
7/12/2019 3:30,-17,6897.1,62.4,26,1,1
7/12/2019 3:40,-16,6864.2,62.7,26,1,1
7/12/2019 3:50,-14,7213.7,62.6,26,1,1
7/12/2019 4:00,-18,6617.5,64.6,25.9,1,1
7/12/2019 4:10,-17,6647.4,70,26,1,1
7/12/2019 4:20,-13,6677.6,72.2,26,1,1
7/12/2019 4:30,-12,7061.2,72.2,25.9,1,1
7/12/2019 4:40,-19,6534.3,71.4,26,1,1
7/12/2019 4:50,-9,6571.5,70.9,26,1,1
7/12/2019 5:00,-13,6570.4,70.4,26,1,1
7/12/2019 5:10,-8,6461.4,69.8,25.9,1,1
7/12/2019 5:20,-16,6393.6,67.9,26,1,1
7/12/2019 5:30,-20,6518.3,68.8,25.9,1,1
7/12/2019 5:40,-15,6819.4,67.9,25.8,0,1
7/12/2019 5:50,-15,6897.3,64.6,25.8,0,1
7/12/2019 6:00,-17,7223.5,63.9,25.8,0,1
7/12/2019 6:10,-23,6857,63.6,25.8,0,1
7/12/2019 6:20,-18,6345,63.6,25.7,0,1
7/12/2019 6:30,-21,6110.6,63.6,25.7,0,1
7/12/2019 6:40,-21,5880.5,63.2,25.7,1,1
7/12/2019 6:50,-18,5504.5,63.3,25.7,1,1
7/12/2019 7:00,-16,5163,63.9,25.7,1,1
7/12/2019 7:10,-17,5253.3,70.1,25.7,1,1
7/12/2019 7:20,-15,5002.5,70.4,25.7,2,1
7/12/2019 7:30,-19,5118.8,69.7,25.7,2,1
7/12/2019 7:40,-4,4946.5,69.2,25.7,2,1
7/12/2019 7:50,-11,5513.8,68.8,25.6,3,1
7/12/2019 8:00,-5,5927.6,68.3,25.6,3,1
7/12/2019 8:10,3,5938.1,67.8,25.7,3,1
7/12/2019 8:20,9,6043.8,67.3,25.6,6,0
7/12/2019 8:30,12,7484.3,66.9,25.6,8,0
7/12/2019 8:40,14,8769.6,64.6,25.6,9,0
7/12/2019 8:50,12,9213.1,63.3,25.6,10,0
7/12/2019 9:00,22,10283.2,63,25.6,11,0
7/12/2019 9:10,22,10017.1,63.1,25.6,16,0
7/12/2019 9:20,28,11129.8,63.1,25.6,27,0
7/12/2019 9:30,19,11760.2,64.2,25.6,29,0
7/12/2019 9:40,25,13471.7,69.1,25.4,28,0
7/12/2019 9:50,36,14336.8,65.7,25.4,29,0
7/12/2019 10:00,37,15232.7,64.6,25.4,28,0
7/12/2019 10:10,36,16552.1,63.7,25.4,33,0
7/12/2019 10:20,57,15012.2,64.3,25.4,33,0
7/12/2019 10:30,42,15712.5,66.8,25.4,35,0
7/12/2019 10:40,51,16392.1,69.1,25.4,33,0
7/12/2019 10:50,95,16764.6,70.2,25.6,30,0
7/12/2019 11:00,120,18871.7,69.9,25.9,25,0
7/12/2019 11:10,176,17745.2,69.9,26.2,26,0
7/12/2019 11:20,218,20009.6,69.9,26.6,27,0
7/12/2019 11:30,268,19954.5,67.1,25.9,26,0
7/12/2019 11:40,211,21270.9,62.3,26,23,0
7/12/2019 11:50,180,20907.3,61.8,26.2,21,0
7/12/2019 12:00,194,21924.4,65.7,26.1,19,0
7/12/2019 12:10,194,21479.8,61.6,26.2,20,0
7/12/2019 12:20,418,20678.8,62.9,26.2,17,0
7/12/2019 12:30,626,23918.3,62.2,26.2,16,0
7/12/2019 12:40,755,19833.8,62.1,26.3,17,0
7/12/2019 12:50,856,19467.9,61.6,26.3,17,0
7/12/2019 13:00,938,19506.9,63.3,26.5,18,0
7/12/2019 13:10,1010,20959.5,63.4,26.8,24,0
7/12/2019 13:20,1083,23351.9,64.4,26.5,26,0
7/12/2019 13:30,1104,21945.2,64.2,26.3,25,0
7/12/2019 13:40,1095,20369.5,63.1,26.5,27,0
7/12/2019 13:50,660,22764.1,64.1,26.8,26,0
7/12/2019 14:00,536,20403.3,63.1,26.3,25,0
7/12/2019 14:10,568,21022.7,64.1,26.3,27,0
7/12/2019 14:20,592,19362.5,66,26.6,24,0
7/12/2019 14:30,612,21120.8,66.2,26.4,25,0
7/12/2019 14:40,640,20154.7,65.9,26.5,25,0
7/12/2019 14:50,667,18286.2,65.9,26.1,22,0
7/12/2019 15:00,700,18979.4,65.1,26.2,22,0
7/12/2019 15:10,678,20596.3,68.8,26,22,0
7/12/2019 15:20,649,17835.2,69.3,25.9,19,0
7/12/2019 15:30,637,19127.4,67.5,26,17,0
7/12/2019 15:40,457,15798.8,66.4,26,19,0
7/12/2019 15:50,478,16251.4,67.9,26.4,20,0
7/12/2019 16:00,554,14841.8,69.1,26.4,19,0
7/12/2019 16:10,600,13896.1,72.2,26.4,15,0
7/12/2019 16:20,702,13878.4,73.9,26.4,12,0
7/12/2019 16:30,587,14051.3,71.2,26.4,16,0
7/12/2019 16:40,579,13004.5,70.6,26.5,17,0
7/12/2019 16:50,582,12963.2,68.7,26.7,18,0
7/12/2019 17:00,553,11531.9,66.8,26.4,17,1
7/12/2019 17:10,397,10847.1,65.8,26.4,15,1
7/12/2019 17:20,379,10048.4,67.2,26.4,13,1
7/12/2019 17:30,359,10773.1,68.2,26.7,10,1
7/12/2019 17:40,333,12379.8,69.6,26.6,8,1
7/12/2019 17:50,318,9223.4,68.1,26.5,7,1
7/12/2019 18:00,304,9779,66.7,26.6,6,1
7/12/2019 18:10,313,8469.6,66.3,26.7,6,1
7/12/2019 18:20,311,7097,66.1,26.6,5,1
7/12/2019 18:30,301,6950.2,66.5,26.7,5,1
7/12/2019 18:40,320,5483.7,66.7,26.8,4,1
7/12/2019 18:50,308,7018.6,65.8,27,4,1
7/12/2019 19:00,315,4649,65,27.2,2,1
7/12/2019 19:10,317,4617.3,64.4,27.3,2,1
7/12/2019 19:20,312,4832.2,66.6,27.4,2,1
7/12/2019 19:30,306,4183.5,68.8,27.6,1,1
7/12/2019 19:40,293,4437.1,68.2,27.6,1,1
7/12/2019 19:50,281,6443,65,27.8,1,1
7/12/2019 20:00,273,9581.3,65.4,27.9,1,1
7/12/2019 20:10,267,7909,66.8,28,0,1
7/12/2019 20:20,253,11174.3,65.4,28.2,1,1
7/12/2019 20:30,239,10387.6,65.1,28.4,1,1
7/12/2019 20:40,231,10433.3,65.2,28.5,1,1
7/12/2019 20:50,249,11449.8,68.4,28.1,1,1
7/12/2019 21:00,259,10387.5,69.8,28.6,1,1
7/12/2019 21:10,255,12748.7,67.6,28.9,1,1
7/12/2019 21:20,247,7289.9,67,29.2,1,1
7/12/2019 21:30,251,4939,69.7,29.4,1,1
7/12/2019 21:40,228,6047.3,71.7,29.7,1,1
7/12/2019 21:50,224,6428.3,69.8,29.9,1,1
7/12/2019 22:00,208,5450.4,67.5,30.1,0,1
7/12/2019 22:10,198,5415.4,66.5,30.6,0,1
7/12/2019 22:20,193,5805.7,68,32.1,0,1
7/12/2019 22:30,190,5090.1,68,31.3,0,1
7/12/2019 22:40,178,5100.3,67.7,30.7,0,1
7/12/2019 22:50,182,5087.8,68.5,30.4,1,1
7/12/2019 23:00,182,5411.2,67.1,30.1,1,1
7/12/2019 23:10,173,5035.1,68.1,29.9,1,1
7/12/2019 23:20,179,4926.6,70.1,29,0,1
7/12/2019 23:30,161,4873.3,70.6,29.2,0,1
7/12/2019 23:40,157,4861.5,69.8,29.1,1,1
7/12/2019 23:50,143,5183.2,68,28.9,1,1
7/13/2019,137,5187.2,66.7,28.6,1,1
7/13/2019 0:10,137,5632.4,65.7,28.4,1,1
7/13/2019 0:20,132,5127.6,64.2,28.3,1,1
7/13/2019 0:30,126,4694.9,63.5,28.1,1,1
7/13/2019 0:40,122,4715.8,65.9,28,1,1
7/13/2019 0:50,122,4763.3,70.6,27.8,1,1
7/13/2019 1:00,119,4784.2,71.3,27.6,1,1
7/13/2019 1:10,115,4774.1,68.9,27.5,1,1
7/13/2019 1:20,110,4726.4,66.5,27.4,1,1
7/13/2019 1:30,103,4838.2,64.2,27.2,0,1
7/13/2019 1:40,107,4802.6,63.7,27,1,1
7/13/2019 1:50,103,4724.7,63.4,27,1,1
7/13/2019 2:00,102,4760.8,63.9,27,1,1
7/13/2019 2:10,90,5242.7,65.9,26.4,1,1
7/13/2019 2:20,96,5679.5,68.1,26.5,1,1
7/13/2019 2:30,93,5317.3,67.7,26.5,1,1
7/13/2019 2:40,86,5284.9,65.2,26.5,1,1
7/13/2019 2:50,83,4827.6,66.1,26.4,1,1
7/13/2019 3:00,74,5179.2,70.1,26.3,1,1
7/13/2019 3:10,72,4846.4,70.4,26.3,1,1
7/13/2019 3:20,77,4770.1,66.7,26.2,1,1
7/13/2019 3:30,75,4804.6,63.6,26.3,1,1
7/13/2019 3:40,69,5120.2,62.1,26.3,1,1
7/13/2019 3:50,65,4882.7,61.7,26.3,1,1
7/13/2019 4:00,62,4922.4,61.8,26.3,1,1
7/13/2019 4:10,60,4860.3,61.6,26.3,1,1
7/13/2019 4:20,51,5293.6,61.8,26.3,1,1
7/13/2019 4:30,53,5148.8,61.8,26.3,1,1
7/13/2019 4:40,47,5237.1,62,26.3,1,1
7/13/2019 4:50,43,5163,61.6,26.3,1,1
7/13/2019 5:00,47,5673.4,62.2,26.3,1,1
7/13/2019 5:10,43,4924.8,62.1,26.3,1,1
7/13/2019 5:20,37,4930.3,62,26.3,1,1
7/13/2019 5:30,32,4883.4,61.7,26.3,1,1
7/13/2019 5:40,27,5238.8,62,26.3,1,1
7/13/2019 5:50,29,4818.2,62,26.3,1,1
7/13/2019 6:00,30,4902.1,61.9,26.3,1,1
7/13/2019 6:10,29,4805.3,62.7,26.3,1,1
7/13/2019 6:20,22,4800.2,61.7,26.3,1,1
7/13/2019 6:30,17,4535.5,62.2,26.3,1,1
7/13/2019 6:40,25,4449,62.1,26.3,1,1
7/13/2019 6:50,29,4359.4,62,26.2,1,1
7/13/2019 7:00,23,4269.4,61.5,26.2,1,1
7/13/2019 7:10,22,4375.1,61.9,26.2,1,1
7/13/2019 7:20,25,4651.5,61.7,26.2,1,1
7/13/2019 7:30,23,5288.7,64.2,26.2,2,1
7/13/2019 7:40,23,5580.2,68.8,26.2,1,1
7/13/2019 7:50,27,5554.1,68.3,26.2,1,1
7/13/2019 8:00,28,6296.9,65,26.1,1,1
7/13/2019 8:10,31,7543.2,62.4,26,1,1
7/13/2019 8:20,25,7930.3,66.7,26,1,0
7/13/2019 8:30,28,8844.3,67.6,26,1,0
7/13/2019 8:40,31,9834.7,66.4,26,1,0
7/13/2019 8:50,31,11407.6,72.3,25.9,1,0
7/13/2019 9:00,31,11048.6,71.6,26,1,0
7/13/2019 9:10,32,11277.6,70.8,26,1,0
7/13/2019 9:20,33,12211.9,69.9,25.9,1,0
7/13/2019 9:30,33,13587.4,64.7,26,1,0
7/13/2019 9:40,38,14001,63.4,26,1,0
7/13/2019 9:50,39,14987,62.9,26,1,0
7/13/2019 10:00,37,15672.8,62.4,26,1,0
7/13/2019 10:10,41,16998.1,62.3,26,1,0
7/13/2019 10:20,43,17095,62.8,26,1,0
7/13/2019 10:30,45,17859.2,62.3,26.1,1,0
7/13/2019 10:40,51,18386.4,62.9,26.6,1,0
7/13/2019 10:50,47,19452.8,63.6,26,1,0
7/13/2019 11:00,52,19406.1,63.5,26.1,1,0
7/13/2019 11:10,48,19964.1,63.9,26.5,1,0
7/13/2019 11:20,46,20941.3,63.9,26.8,1,0
7/13/2019 11:30,48,20473.6,64.4,26.3,1,0
7/13/2019 11:40,56,20831,64.2,26.4,1,0
7/13/2019 11:50,52,21042.3,64.1,26.5,1,0
7/13/2019 12:00,52,22067.3,63.8,26.4,1,0
7/13/2019 12:10,57,21916.8,62.2,26.5,1,0
7/13/2019 12:20,61,21852.2,62.9,26.7,1,0
7/13/2019 12:30,67,21711.3,63.6,27.1,3,0
7/13/2019 12:40,67,22615.5,63.9,27.2,4,0
7/13/2019 12:50,71,22129.2,64.1,27.4,5,0
7/13/2019 13:00,71,22313.7,64.5,27.4,5,0
7/13/2019 13:10,73,22346.8,64.7,27.5,4,0
7/13/2019 13:20,74,22784.5,65,27.6,5,0
7/13/2019 13:30,74,21916.7,65.2,27.6,6,0
7/13/2019 13:40,72,22267.2,65.6,27.6,5,0
7/13/2019 13:50,81,21757.9,65.9,27.7,7,0
7/13/2019 14:00,78,22102.6,66.1,27.7,7,0
7/13/2019 14:10,86,19823.2,66.3,27.7,7,0
7/13/2019 14:20,90,19919.5,66.6,27.8,4,0
7/13/2019 14:30,84,21892.1,67.1,27.8,2,0
7/13/2019 14:40,84,21069.2,67.6,27.8,3,0
7/13/2019 14:50,86,20718,67.5,27.9,3,0
7/13/2019 15:00,88,20248.1,67.7,27.9,3,0
7/13/2019 15:10,91,20817.9,68.1,27.9,3,0
7/13/2019 15:20,261,19594.9,68.4,28,3,0
7/13/2019 15:30,138,19055,68.5,27.3,3,0
7/13/2019 15:40,154,18509.2,68.5,27.4,3,0
7/13/2019 15:50,165,18532.6,68.5,27.4,3,0
7/13/2019 16:00,162,16831.6,68.5,27.4,3,0
7/13/2019 16:10,173,15994.8,68.5,27.4,3,0
7/13/2019 16:20,167,15375.4,68.5,27.4,2,0
7/13/2019 16:30,169,15453.9,68.5,27.4,2,0
7/13/2019 16:40,165,14186.6,68.5,27.4,2,0
7/13/2019 16:50,165,13361.7,68.4,27.4,3,0
7/13/2019 17:00,156,13418.1,68.2,27.4,3,1
7/13/2019 17:10,136,11652.4,68.2,27.4,2,1
7/13/2019 17:20,171,10778.7,68,27.4,3,1
7/13/2019 17:30,166,9777.1,67.9,27.4,3,1
7/13/2019 17:40,144,10962.4,67.9,27.4,4,1
7/13/2019 17:50,162,9112.5,67.7,27.5,4,1
7/13/2019 18:00,155,8125.5,67.5,27.5,4,1
7/13/2019 18:10,143,6845.3,67.3,27.5,4,1
7/13/2019 18:20,146,6747.1,67.1,27.5,4,1
7/13/2019 18:30,146,5174.5,67,27.5,4,1
7/13/2019 18:40,136,4503.2,66.9,27.5,4,1
7/13/2019 18:50,138,4864.3,69.6,27.5,4,1
7/13/2019 19:00,152,3727.1,71.2,27.6,4,1
7/13/2019 19:10,154,3835.5,69.1,27.6,5,1
7/13/2019 19:20,160,3399.8,68.4,27.7,4,1
7/13/2019 19:30,165,4025.1,67.8,27.7,4,1
7/13/2019 19:40,148,3310.5,66.9,27.7,4,1
7/13/2019 19:50,132,3580,66.8,27.7,4,1
7/13/2019 20:00,132,3645.1,66.6,27.8,4,1
7/13/2019 20:10,136,4639.6,66.4,27.8,4,1
7/13/2019 20:20,128,3781.3,66.3,27.9,2,1
7/13/2019 20:30,113,4215.4,66.2,28.2,0,1
7/13/2019 20:40,124,4799.1,66.2,28.5,1,1
7/13/2019 20:50,126,4184,66.1,28.7,1,1
7/13/2019 21:00,132,4182.4,66,28.8,0,1
7/13/2019 21:10,122,3892.3,65.8,28.9,2,1
7/13/2019 21:20,122,4436.4,65.7,28.9,3,1
7/13/2019 21:30,122,3861.9,65.6,28.9,2,1
7/13/2019 21:40,116,3921,65.4,28.9,1,1
7/13/2019 21:50,141,3797,65.4,29,1,1
7/13/2019 22:00,131,4359.7,65.3,29.2,2,1
7/13/2019 22:10,107,3896.6,65.2,29.7,2,1
7/13/2019 22:20,124,3788.3,65,31.7,1,1
7/13/2019 22:30,135,4298.7,66.3,30.6,1,1
7/13/2019 22:40,138,4164.3,69.9,30,1,1
7/13/2019 22:50,146,4185.8,67.1,29.9,1,1
7/13/2019 23:00,160,4150.5,65.9,29.6,1,1
7/13/2019 23:10,106,4623.3,65.4,29.4,1,1
7/13/2019 23:20,85,3731.2,65,29.2,1,1
7/13/2019 23:30,79,3783.9,65,29.1,1,1
7/13/2019 23:40,79,3802.3,65,28.8,1,1
7/13/2019 23:50,76,4312.5,65.1,28.7,1,1
7/14/2019,68,3877.8,65.1,28.5,2,1
7/14/2019 0:10,68,4012.8,65,28.3,2,1
7/14/2019 0:20,64,4276.1,65,28.2,1,1
7/14/2019 0:30,48,3804.1,65,28.1,1,1
7/14/2019 0:40,47,3864.7,67,28.1,1,1
7/14/2019 0:50,42,3911.5,68,28.1,2,1
7/14/2019 1:00,42,4733.3,65.6,28,1,1
7/14/2019 1:10,43,4262.2,65.1,28,1,1
7/14/2019 1:20,34,4272.6,65.2,28,0,1
7/14/2019 1:30,41,4278.8,65.2,28,1,1
7/14/2019 1:40,37,4224.8,65.3,28,1,1
7/14/2019 1:50,36,3817.8,65.2,28,1,1
7/14/2019 2:00,35,3867.1,65.1,27.9,1,1
7/14/2019 2:10,28,3862.2,65.1,27.9,2,1
7/14/2019 2:20,30,4156.2,64.9,27.9,2,1
7/14/2019 2:30,25,3847.3,64.9,27.8,2,1
7/14/2019 2:40,22,3782.7,64.8,27.8,2,1
7/14/2019 2:50,24,3940.5,68.4,27.7,1,1
7/14/2019 3:00,20,4430.7,65.8,27.7,0,1
7/14/2019 3:10,24,3874.7,64.7,27.7,0,1
7/14/2019 3:20,26,4302,64.6,27.7,0,1
7/14/2019 3:30,25,4324.9,64.6,27.7,0,1
7/14/2019 3:40,25,4864.8,64.5,27.6,0,1
7/14/2019 3:50,18,3811.3,64.4,27.6,0,1
7/14/2019 4:00,25,3771.7,64.3,27.5,0,1
7/14/2019 4:10,15,3923.2,64.2,27.5,0,1
7/14/2019 4:20,16,4224,64.1,27.5,0,1
7/14/2019 4:30,7,3851.1,64,27.4,0,1
7/14/2019 4:40,5,3736,64,27.4,0,1
7/14/2019 4:50,4,3634.1,63.9,27.3,0,1
7/14/2019 5:00,-1,4803.3,63.8,27.3,0,1
7/14/2019 5:10,0,4919.4,68,27.3,0,1
7/14/2019 5:20,3,4875.1,65,27.3,0,1
7/14/2019 5:30,4,4767.6,63.8,27.2,0,1
7/14/2019 5:40,3,5308.1,63.7,27.2,0,1
7/14/2019 5:50,-1,5197.6,63.7,27.2,0,1
7/14/2019 6:00,-1,5210.8,63.6,27.1,0,1
7/14/2019 6:10,3,4791.5,63.5,27.1,0,1
7/14/2019 6:20,0,4857.1,63.4,27.1,0,1
7/14/2019 6:30,-1,5020.6,63.3,27.1,0,1
7/14/2019 6:40,4,4402.9,63.2,27.1,0,1
7/14/2019 6:50,4,4312.3,63.2,27,0,1
7/14/2019 7:00,0,4400.5,63.1,27,0,1
7/14/2019 7:10,5,4932.5,63,27,0,1
7/14/2019 7:20,-1,4695.1,63.1,27,0,1
7/14/2019 7:30,-1,4936.5,63.1,27,0,1
7/14/2019 7:40,5,5518.1,63,27,0,1
7/14/2019 7:50,5,6032,62.7,27,0,1
7/14/2019 8:00,5,6311.3,67.5,26.9,0,1
7/14/2019 8:10,7,7221.3,65.8,26.8,0,1
7/14/2019 8:20,20,8189.4,63.5,26.7,0,0
7/14/2019 8:30,24,9757,62.8,26.6,0,0
7/14/2019 8:40,19,10284.9,61.9,26.5,0,0
7/14/2019 8:50,23,11310.3,63,26.4,1,0
7/14/2019 9:00,27,11836.2,61.8,26.3,1,0
7/14/2019 9:10,28,11854.3,61.7,26.3,0,0
7/14/2019 9:20,26,12898.5,60.8,26.3,0,0
7/14/2019 9:30,23,13806.5,61.6,26.2,0,0
7/14/2019 9:40,31,15008.7,67.5,26.2,0,0
7/14/2019 9:50,42,15195.7,66.9,26.2,0,0
7/14/2019 10:00,40,16142.2,62.6,26.1,0,0
7/14/2019 10:10,39,17174.9,59.6,26.2,0,0
7/14/2019 10:20,38,17190,58.4,26.2,0,0
7/14/2019 10:30,41,17943.7,58.1,26.2,0,0
7/14/2019 10:40,41,18780.2,57.7,26.2,0,0
7/14/2019 10:50,43,20249.7,61,26.2,2,0
7/14/2019 11:00,41,20196.9,60.3,26.1,3,0
7/14/2019 11:10,46,20701.4,57.2,26.2,3,0
7/14/2019 11:20,42,21142.4,58.8,26.3,3,0
7/14/2019 11:30,51,22275.2,59.9,26.9,3,0
7/14/2019 11:40,54,21868.6,58.7,26.5,3,0
7/14/2019 11:50,46,22088.6,61.6,26.4,3,0
7/14/2019 12:00,49,22395.4,58.2,26.5,2,0
7/14/2019 12:10,52,23372,57.9,26.5,2,0
7/14/2019 12:20,51,22856.1,57.8,26.6,2,0
7/14/2019 12:30,57,22920.4,59,26.6,3,0
7/14/2019 12:40,56,22826.8,59.7,26.8,3,0
